,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
3386,"[2.1848238175217465, 41.3841333369012]","[2.150941166934122, 41.36422730449648]",3.590621318949021,6026.0,817.3,4809.8,3463.0,5506.1,1137.3
3387,"[2.13905662498626, 41.35461632513695]","[2.2033042961869187, 41.44153217040021]",11.050926851734777,16356.7,1364.3,12680.5,9129.8,13265.0,2708.4
3388,"[2.1782451875105595, 41.42713890716]","[2.152667144356876, 41.433246152774096]",2.23795724288072,3712.2,595.1,2481.4,1786.5,2963.7,630.8
3389,"[2.163465566368766, 41.38362022594193]","[2.1361431477799946, 41.35672304282989]",3.7607610244412597,4746.1,593.7,4402.5,3169.7,4575.9,1001.3
3390,"[2.1771351883782333, 41.39410829330919]","[2.1412132164037936, 41.35817075900529]",4.995236610024586,7333.4,828.4,5879.2,4232.9,6347.3,1423.2
3391,"[2.200680719492514, 41.40656344345317]","[2.181748847478108, 41.40556041995969]",1.5828668164164539,1945.8,241.0,1849.8,1331.8,1940.6,389.7
3392,"[2.133384896136425, 41.33575729963221]","[2.1182467277260453, 41.38571330779299]",5.696720800131165,9281.6,935.9,7412.6,5337.0,7780.6,1661.7
3393,"[2.2127193628145125, 41.40106068813726]","[2.166196543327514, 41.38502694581157]",4.270756435574814,7370.8,763.3,5062.3,3644.7,5875.0,1215.1
3394,"[2.19564162158704, 41.41647399628943]","[2.1869907747035287, 41.37572384313096]",4.588307978876085,6965.8,797.3,5535.3,3985.3,5708.8,1168.5
3395,"[2.146436025566098, 41.38100832362346]","[2.1552578183072875, 41.40122037457628]",2.3648940503970795,3406.2,398.8,3058.5,2202.1,3417.4,685.0
3396,"[2.205453282644897, 41.40728686898188]","[2.1641462947587637, 41.43616694947681]",4.709044921437128,5805.3,754.4,5114.3,3682.2,4949.9,1066.8
3397,"[2.1715348847115203, 41.3725308393126]","[2.113219156280818, 41.39458140085488]",5.4481762343797575,6483.7,739.6,6242.8,4494.7,6842.1,1379.2
3398,"[2.132750722083215, 41.32314349490277]","[2.114648443494985, 41.32867111907554]",1.631789247170473,3279.0,311.0,3209.5,2310.8,3586.7,731.7
3399,"[2.1356395497836025, 41.426753296606215]","[2.108191264260125, 41.391221537506034]",4.566181921550417,6530.9,810.6,5472.3,3940.0,6173.5,1246.4
3400,"[2.138494521231357, 41.42022864848151]","[2.140167220704631, 41.36582804128522]",6.050680591351438,7986.9,854.6,7077.9,5095.9,7807.9,1610.3
3401,"[2.1388095320264533, 41.38442010391758]","[2.1871721306940914, 41.36320270506765]",4.674530114076095,8123.1,1142.0,7017.3,5052.4,7509.1,1512.4
3402,"[2.173666570951112, 41.34488676585472]","[2.209444964968739, 41.40851610256155]",7.6792753197631205,,,,,,
3403,"[2.1370400621830425, 41.33363031218705]","[2.147570486384212, 41.44494232389096]",12.408466246489064,19448.5,1728.3,15876.9,11431.1,17774.0,3703.6
3404,"[2.1503315737137783, 41.41885006958067]","[2.1419312777241504, 41.39461513345799]",2.78438058943526,5102.1,707.6,3403.7,2450.6,3648.8,738.1
3405,"[2.146111051975324, 41.43183509295672]","[2.158483717607888, 41.34235741896869]",10.002861551964903,,,,,,
3406,"[2.141948565214179, 41.39989045614604]","[2.1550917258455686, 41.3730941943708]",3.174954128018927,4109.7,401.0,3877.5,2791.7,4122.9,836.5
3407,"[2.171854391237948, 41.3362818033948]","[2.168471547218144, 41.36179068793344]",2.850479804409797,,,,,,
3408,"[2.112189509298695, 41.3923730493112]","[2.1822183606821093, 41.44400148336046]",8.1887265680163,10552.4,957.4,9206.5,6628.5,9666.7,1959.2
3409,"[2.120834788570709, 41.40054087890566]","[2.139625232678366, 41.39326905279722]",1.7636410970320517,3460.2,439.6,2150.7,1548.4,2535.2,507.0
3410,"[2.1711466386458524, 41.44015675602704]","[2.185849462122833, 41.432478493452976]",1.4937129576054107,3884.7,537.1,1804.3,1299.1,2161.6,519.8
3411,"[2.167652184631066, 41.44521632473345]","[2.1875476549799644, 41.437517900564416]",1.866294652258687,4561.5,599.3,2337.5,1683.0,2874.8,637.8
3412,"[2.1379785205921573, 41.42860107485185]","[2.163301595145668, 41.42770486865162]",2.1135961567750696,2901.8,495.5,2647.5,1906.2,2960.1,617.5
3413,"[2.1579511317428626, 41.4277846779125]","[2.111195213078878, 41.403946613747415]",4.714595482058529,6782.2,856.1,5436.2,3914.0,5932.9,1221.5
3414,"[2.167511761796657, 41.39081241219832]","[2.174479888911532, 41.379766269753645]",1.3588993313009843,3044.8,652.9,1500.9,1080.6,1809.2,378.3
3415,"[2.191037286487441, 41.40411095902803]","[2.1751913120536863, 41.43030832287155]",3.1986854449053297,4518.6,526.7,3660.9,2635.8,3783.4,761.9
3416,"[2.183625403789534, 41.45865161060045]","[2.178545112583058, 41.416920167635375]",4.6596094452194565,6749.5,893.0,5276.0,3798.7,5618.3,1133.5
3417,"[2.174865091131645, 41.43915919457184]","[2.192682395504265, 41.40804566309003]",3.765133381332099,5039.1,737.5,4421.9,3183.7,4639.7,959.0
3418,"[2.147094538264061, 41.43155107967979]","[2.2088358815936724, 41.41627561593761]",5.420844018720291,9832.0,1004.4,6290.1,4528.8,6623.8,1334.4
3419,"[2.1851410944047083, 41.38821152285388]","[2.1605386103421536, 41.372059498929886]",2.7274920010357486,3980.0,549.2,3083.6,2220.1,3841.8,870.4
3420,"[2.149549847396829, 41.39382425840421]","[2.1845489563753304, 41.43955983674181]",5.863485134992707,6887.7,804.2,6649.0,4787.1,7344.1,1476.9
3421,"[2.141380323452407, 41.43179556250852]","[2.144573138649409, 41.398788066727896]",3.6799102769168255,5326.4,699.3,4423.0,3184.5,5148.3,1029.6
3422,"[2.164932556643355, 41.4085167972805]","[2.1652413229192056, 41.4436141967093]",3.9027376607495077,5698.4,707.5,4869.4,3505.9,5356.7,1082.6
3423,"[2.1906980699166967, 41.448136727517614]","[2.199336914615573, 41.445977124597945]",0.7590198136664671,1997.2,381.2,1173.9,845.2,2043.6,449.8
3424,"[2.203133031676897, 41.39488233376956]","[2.1639427283781454, 41.40590635553106]",3.4910724821750403,4488.8,539.2,4219.9,3038.2,4370.6,939.6
3425,"[2.204182075519975, 41.39899515909012]","[2.160414453498998, 41.38152581574904]",4.135715578313118,6083.5,634.2,4770.9,3434.9,5778.9,1189.6
3426,"[2.148182764934637, 41.42351454685031]","[2.189359600061477, 41.38240779145556]",5.717298158725101,8526.6,1107.5,6761.1,4867.9,8191.2,1640.3
3427,"[2.181347476422315, 41.39880512696297]","[2.1537658978841607, 41.36744829850909]",4.177612585187351,6179.5,745.3,4665.5,3359.1,5528.8,1111.5
3428,"[2.1801709055953857, 41.35909537026151]","[2.189231878401915, 41.40681265887935]",5.35950258191477,,,6541.9,4710.1,6673.0,1496.4
3429,"[2.2065719610933776, 41.419189422496935]","[2.121727209501661, 41.380156268856375]",8.301769479612107,9169.4,1025.5,9586.5,6902.1,9461.8,1987.1
3430,"[2.1191017605772933, 41.37994909319205]","[2.0897528101085285, 41.42620755212969]",5.696456551675969,9637.1,1234.3,7469.1,5377.7,8389.2,1695.8
3431,"[2.171561055596382, 41.37252291630336]","[2.0900578876923506, 41.42027284296592]",8.62612638410914,14043.2,1790.1,9987.0,7190.5,11797.8,2462.0
3432,"[2.200643613942309, 41.41311190485656]","[2.2144926254380866, 41.411996198510266]",1.1615470015382205,1763.5,308.7,1592.7,1146.7,1836.4,423.6
3433,"[2.136050742587807, 41.40019923759575]","[2.1991830981925204, 41.43546338533223]",6.564218284029677,11325.6,1115.9,7703.9,5546.6,9126.2,1830.2
3434,"[2.186352405278483, 41.449941125600304]","[2.15121720706046, 41.43360702928444]",3.4461665680611704,4848.3,647.0,4086.6,2942.3,4328.8,875.1
3435,"[2.159166795897385, 41.42867651233935]","[2.1333302331754163, 41.3790058974608]",5.928599423420768,8595.5,1028.9,7090.3,5104.9,7664.8,1636.3
3436,"[2.1910394563623776, 41.44823774916301]","[2.162543271355424, 41.44091118382473]",2.5110250679600608,2908.0,400.5,2763.8,1989.9,2932.2,626.9
3437,"[2.155399401920445, 41.37761423465449]","[2.164535770870663, 41.38253778222481]",0.9385123303260912,995.0,112.2,1157.7,833.5,1115.7,277.7
3438,"[2.1853764230585777, 41.3959441244403]","[2.169945090143052, 41.42433069008123]",3.408701958134638,6006.5,916.7,4028.8,2900.7,5774.6,1160.4
3439,"[2.129036259263532, 41.41576301010641]","[2.133566978767513, 41.42179080575348]",0.7693993072279602,2106.4,477.8,1574.4,1133.6,1947.0,391.6
3440,"[2.1770621995072346, 41.46260155886692]","[2.1672907541559696, 41.44742710891883]",1.873550423835497,4294.6,983.8,3192.1,2298.3,4300.7,922.8
3441,"[2.1123305521068123, 41.38611224837007]","[2.1482326322224625, 41.396679588919234]",3.217196304014375,4222.5,553.2,3578.5,2576.5,3976.4,820.3
3442,"[2.1453507511927463, 41.35165628878598]","[2.183177693531404, 41.41337784153432]",7.553966589671582,9541.0,1031.5,8953.8,6446.6,9211.5,1915.3
3443,"[2.15577266480071, 41.376307512778304]","[2.137308449119129, 41.39122742304294]",2.263924145519095,2960.0,327.4,2541.6,1829.9,3216.1,656.7
3444,"[2.1051161724276466, 41.42102185338432]","[2.1482113824112434, 41.393592146798696]",4.713847314229975,10291.3,1229.2,6436.8,4634.4,8402.2,1720.3
3445,"[2.1643423336609424, 41.39355947988976]","[2.117345073237389, 41.42062792582173]",4.9418796118720865,10916.3,1270.7,6278.3,4520.3,6910.0,1567.9
3446,"[2.1817159720862453, 41.42843345361216]","[2.160313138770125, 41.368965851931726]",6.8492400644188765,9465.0,1041.3,8221.6,5919.4,9644.2,1956.3
3447,"[2.145320405869423, 41.4198770466494]","[2.168886542842988, 41.40349634336183]",2.6795420128263703,4865.0,678.9,3296.9,2373.7,4244.0,881.9
3448,"[2.1670132241899625, 41.432408744117765]","[2.1723417474793827, 41.44445606751368]",1.4113215939548636,2799.4,447.8,1917.1,1380.3,2262.8,596.0
3449,"[2.1697569948245485, 41.4132297622274]","[2.1756384495568835, 41.40678491377232]",0.8684143310483917,2410.1,244.9,966.5,695.9,1244.1,261.1
3450,"[2.161070408161727, 41.4110875605592]","[2.165990060599857, 41.364046800756405]",5.246770642257137,8765.4,1146.3,6959.4,5010.6,8973.6,1882.9
3451,"[2.187336302117334, 41.43755279661913]","[2.1534639295687303, 41.41131827977066]",4.0602640134013095,6298.5,963.9,5018.5,3613.2,5649.6,1197.0
3452,"[2.143530499893819, 41.43258734265007]","[2.157824537948611, 41.36337277901453]",7.788112581713281,10835.9,1308.8,9402.6,6769.7,10818.2,2220.2
3453,"[2.149995458312197, 41.393757835438585]","[2.149784209666198, 41.41145321113664]",1.967714887009101,3685.9,603.7,2468.3,1777.2,3332.2,683.1
3454,"[2.106787196765662, 41.334138642728895]","[2.177156664104277, 41.42709268733496]",11.887128579387921,14362.7,1556.0,14443.8,10399.3,16278.6,3306.6
3455,"[2.1492836340824657, 41.40795509571414]","[2.187772657480189, 41.39709787736648]",3.429694729870546,4190.0,506.9,4306.6,3100.7,4402.1,889.1
3456,"[2.160581358283393, 41.376585845759614]","[2.1468895443546967, 41.32399126268199]",5.95887814987346,,,9193.5,6619.2,9396.7,1940.4
3457,"[2.120000051370309, 41.39688101708912]","[2.1721812811791072, 41.41982069740942]",5.044267096725161,7796.6,899.5,5714.0,4113.9,8699.7,1761.4
3458,"[2.128315806288021, 41.424487185474895]","[2.198527579410172, 41.43911716882947]",6.0752486493256574,11315.8,1232.5,7104.4,5115.1,7823.6,1792.3
3459,"[2.1871311416274657, 41.41264702693104]","[2.1797311103079218, 41.35840507394024]",6.062943591204269,,,7151.0,5148.6,7579.3,1725.5
3460,"[2.2024105985180418, 41.39312527992917]","[2.1404259091774405, 41.41820358083566]",5.873751873559946,7464.9,876.1,7071.1,5091.1,7567.7,1540.2
3461,"[2.1475618528821747, 41.41440165246368]","[2.1431635738904844, 41.43272245810622]",2.0699249404197695,4085.0,614.6,2655.5,1911.9,3169.5,657.7
3462,"[2.1769932224917734, 41.42432599455379]","[2.1870498276724724, 41.39465445110479]",3.4042528423132743,4267.8,489.5,3776.6,2719.1,4232.6,860.3
3463,"[2.1528966089532, 41.41434250498213]","[2.1160294219062155, 41.41413454895923]",3.0744515743055514,6057.4,753.6,4592.9,3306.8,5337.4,1215.0
3464,"[2.140770074452664, 41.44418386476427]","[2.11742419004745, 41.40468586511626]",4.803996203888421,8734.0,776.9,6228.7,4484.6,6105.0,1273.3
3465,"[2.0956008507345736, 41.42416586536631]","[2.1453340916392847, 41.35157683151114]",9.075429614346941,13695.6,1648.4,10875.1,7829.9,12352.8,2536.2
3466,"[2.107224705571267, 41.38821387224558]","[2.159436362146256, 41.43370273989677]",6.674086600640495,7944.4,775.3,7543.4,5431.1,7702.1,1574.4
3467,"[2.123852363425033, 41.32593984477105]","[2.159629110479784, 41.39141469198928]",7.869011817900757,10759.5,1179.2,10266.9,7392.1,10139.1,2123.8
3468,"[2.1898163752672324, 41.45098123541778]","[2.1994769151795954, 41.4022863348066]",5.47420397579083,7482.0,1051.6,6074.5,4373.5,6556.8,1416.9
3469,"[2.1833831533159542, 41.4295182199274]","[2.1077531748525367, 41.38517229799034]",8.006209032182555,9673.1,1078.5,9138.6,6579.6,9953.0,2003.9
3470,"[2.141333064683998, 41.418357997870906]","[2.204633656662722, 41.4301334833434]",5.437835521668798,9984.3,926.3,6868.4,4945.1,7477.2,1534.0
3471,"[2.16969589743527, 41.37672981378486]","[2.15774867560935, 41.39777195109946]",2.5432199984107577,3764.6,449.8,2996.8,2157.6,3821.3,770.6
3472,"[2.1800951549141194, 41.46259193500136]","[2.192367498342798, 41.38545172150542]",8.638416960945207,10041.0,1127.9,9722.5,7000.0,10213.7,2048.3
3473,"[2.1755927527614123, 41.39463108207711]","[2.154818627283354, 41.41668376903829]",3.002480319807945,3957.2,583.0,3511.4,2528.2,3887.4,845.3
3474,"[2.196839440281453, 41.447624005242496]","[2.185067395893855, 41.40909538407821]",4.3951705999448105,7257.4,661.7,4993.1,3594.9,5137.6,1090.3
3475,"[2.194177467580212, 41.45397239674675]","[2.195507122160338, 41.38429739100172]",7.748300436500322,11017.0,1039.5,8677.3,6247.5,9300.8,1906.6
3476,"[2.1661840779456165, 41.43514851881004]","[2.195474080517781, 41.40565290430561]",4.089195879778572,4866.0,674.4,4606.0,3316.2,4943.8,991.2
3477,"[2.104949906101109, 41.39433616769077]","[2.1858444490213387, 41.43710347970924]",8.253413100523225,12528.2,1274.8,9528.5,6860.4,10420.3,2199.8
3478,"[2.1770552001859578, 41.440567110120064]","[2.178100739030727, 41.44813680682567]",0.8462112795677146,1385.2,263.3,1060.9,763.9,1117.8,248.6
3479,"[2.111302279833026, 41.33113917316504]","[2.19631323264988, 41.41845349967096]",12.024103623450701,14231.3,1540.7,13766.4,9911.6,15161.3,3162.9
3480,"[2.20550225083208, 41.39652470816291]","[2.1517611818264952, 41.42371612815593]",5.406299050227999,7057.2,914.8,6297.2,4533.9,6655.4,1412.1
3481,"[2.178068298239042, 41.43589532545054]","[2.1938173012787385, 41.41548884391731]",2.621638123732248,3972.9,612.1,3065.3,2207.0,3204.5,748.9
3482,"[2.1476228346258743, 41.42275915868622]","[2.2092135735232667, 41.40186091199824]",5.6374382839450226,8230.4,974.7,6681.3,4810.4,6839.8,1405.7
3483,"[2.1507784307724003, 41.40329351986322]","[2.109075928464605, 41.39389966351746]",3.631871349576318,4938.2,605.6,4236.3,3050.0,5051.7,1013.9
3484,"[2.181842658192537, 41.39422385970796]","[2.159919616345456, 41.39596181689499]",1.838889871737651,2652.0,343.1,2366.8,1704.1,2421.0,510.9
3485,"[2.187181100433671, 41.42014973325028]","[2.1694010942111883, 41.37837021077602]",4.876639254858932,6368.9,690.3,5549.1,3995.2,6499.9,1303.8
3486,"[2.192098515530538, 41.43927172257227]","[2.132554330061831, 41.37064628440464]",9.104471633094182,13677.3,1404.8,10195.2,7340.4,10699.3,2165.6
3487,"[2.1454273952812706, 41.32759331644847]","[2.1618159355905773, 41.41290674422884]",9.584488359971676,,,13696.7,9861.4,14086.1,2904.1
3488,"[2.183618777093559, 41.41502071534592]","[2.1434708407520304, 41.37076300984897]",5.952700447270101,7253.7,766.8,6641.5,4781.8,6945.8,1393.0
3489,"[2.1578979768594344, 41.3637118769293]","[2.163595887873287, 41.3855415786075]",2.4734755432408746,3822.2,542.4,2896.6,2085.5,3735.7,781.5
3490,"[2.1883661096838627, 41.38112288552639]","[2.1587818341573835, 41.41483997883959]",4.488386021078665,6411.7,877.0,5158.6,3714.1,5493.5,1128.4
3491,"[2.1979741101140875, 41.43796914168622]","[2.11834807888534, 41.40693262718004]",7.482582192893397,11456.5,1042.8,8740.2,6292.8,8927.6,1806.8
3492,"[2.1863170281522537, 41.43617313843401]","[2.150966367091845, 41.41787604958897]",3.581349819715129,5344.1,1103.5,4357.8,3137.5,4936.5,1025.7
3493,"[2.167312435825417, 41.42032471413775]","[2.154330293134385, 41.33127635469441]",9.960800610060135,,,,,,
3494,"[2.214941824201639, 41.417328612307536]","[2.176625572311428, 41.4346249861673]",3.7288862515841883,6353.7,767.6,4629.9,3333.5,5524.8,1133.4
3495,"[2.15802431754952, 41.40416453259687]","[2.1942248026150204, 41.434922340837645]",4.561648784770326,6874.1,934.5,5307.2,3821.1,5810.4,1174.0
3496,"[2.1374620713148524, 41.39046669160566]","[2.1914988244525757, 41.379801975107455]",4.661518563304902,6188.5,741.4,5584.1,4020.4,6522.4,1325.0
3497,"[2.1790018988743265, 41.43011875365416]","[2.1570011096433355, 41.39568846029362]",4.245385459003796,5889.8,670.0,5020.2,3614.4,5936.9,1204.8
3498,"[2.1385201647925327, 41.385363284157656]","[2.169272860438387, 41.43736120657659]",6.32515162658404,9306.2,1042.3,7600.1,5471.9,8764.2,1828.7
3499,"[2.203305300611261, 41.42198487982628]","[2.15633563929543, 41.40226086923872]",4.489163591924916,6288.9,739.6,5205.6,3747.9,5910.5,1220.7
3500,"[2.1525625877625574, 41.32998664802904]","[2.1596722545669245, 41.40675298128754]",8.556620408622974,,,,,,
3501,"[2.1466824498652923, 41.34810568772385]","[2.204866106082367, 41.42281507584699]",9.621516885466256,12173.8,1007.7,11065.5,7967.0,11841.4,2423.4
3502,"[2.188785945226652, 41.379030773858574]","[2.1468437402657656, 41.34917252722443]",4.82440224058103,11830.7,1156.5,6769.7,4874.1,7321.5,1470.9
3503,"[2.130646969034119, 41.38991324333306]","[2.1599955062039404, 41.400464036903166]",2.7146969260762512,4122.1,611.9,3010.1,2167.2,3396.1,723.6
3504,"[2.1827903476165837, 41.46635331933063]","[2.204873655163661, 41.4445705826242]",3.0419815131767307,4014.1,838.5,3853.2,2774.3,3984.6,917.7
3505,"[2.155453461644163, 41.43129788404792]","[2.158093810205604, 41.45027545009078]",2.1216553963033524,3647.1,546.4,2829.7,2037.3,3221.6,727.8
3506,"[2.134610676942811, 41.42189692449232]","[2.2033178784616445, 41.4232469379882]",5.730743178293778,10386.9,1388.3,7319.2,5269.7,8893.6,1814.9
3507,"[2.132378796755989, 41.37087273475373]","[2.1753079099544013, 41.4575527473065]",10.281721476678078,14012.8,1740.2,12925.3,9306.0,14329.4,2921.1
3508,"[2.1349416531669254, 41.34418079894354]","[2.192752855739198, 41.41091948539695]",8.850905574908099,11674.4,1188.6,10220.8,7358.8,11024.8,2249.1
3509,"[2.151265842295251, 41.42398383368448]","[2.1981445725694657, 41.40693720014447]",4.344470037200597,6536.0,735.1,5259.4,3786.6,5603.2,1130.2
3510,"[2.201302591140694, 41.40881094718314]","[2.207205571989099, 41.40257276725664]",0.8506061258728351,1509.2,208.3,964.4,694.4,1056.9,242.0
3511,"[2.1739677400218387, 41.41143080270911]","[2.1865127011388528, 41.37965072836699]",3.685462735585771,5717.0,643.6,4369.4,3145.8,4641.1,928.2
3512,"[2.17427407842059, 41.40099319839528]","[2.1681159297245003, 41.3783121900902]",2.57380305790963,4005.4,480.6,3333.1,2399.7,4207.7,880.9
3513,"[2.171306827491499, 41.38337665601828]","[2.165066859473792, 41.39780678112592]",1.686880605097426,3582.1,572.7,2063.1,1485.4,2180.8,462.1
3514,"[2.162677315951823, 41.38701013294727]","[2.1658810320475905, 41.43439897046244]",5.276167179981819,8010.2,972.0,6590.4,4745.0,7200.3,1477.0
3515,"[2.1411506451469253, 41.4213580943378]","[2.141711202815661, 41.401225191376106]",2.239164692920212,3909.2,600.4,2770.0,1994.3,3125.6,724.4
3516,"[2.125292412213036, 41.3957461929588]","[2.156576957090994, 41.41962084774296]",3.722230046963066,5978.6,742.8,4469.7,3218.1,4876.0,1004.0
3517,"[2.1815399525389902, 41.40229101423962]","[2.153730121524076, 41.425136433450135]",3.439660766480729,4099.2,511.4,4064.8,2926.6,4964.5,1061.6
3518,"[2.2104521169152376, 41.40100233373752]","[2.195093756924064, 41.38693190617621]",2.022167509410445,3854.1,332.4,2131.3,1534.5,2544.0,532.0
3519,"[2.158590481358707, 41.40117323311858]","[2.178591710774261, 41.40682714110013]",1.782705699782082,3059.8,435.0,2212.7,1593.1,2436.4,534.0
3520,"[2.1261134229328333, 41.401349957120566]","[2.1417658002459774, 41.347054515319]",6.177031790865867,13623.4,1179.8,7357.8,5297.5,8462.7,1717.2
3521,"[2.103999694034888, 41.40393859175926]","[2.161107453468119, 41.40491443850362]",4.76418647332397,10790.5,1536.8,6336.8,4562.4,7621.2,1626.1
3522,"[2.1558361255535416, 41.38753691067904]","[2.131762572041976, 41.41810540310532]",3.9477956528508082,4852.4,620.2,4661.4,3356.1,4910.1,988.4
3523,"[2.179159787178277, 41.40109397113607]","[2.1672352086219355, 41.412937462808735]",1.6502605427093227,1875.5,216.6,1930.1,1389.6,2016.9,417.7
3524,"[2.1569380359262453, 41.3691937543241]","[2.1489766505846157, 41.3624092076512]",1.0052628498094578,2105.6,340.5,1726.4,1243.0,2291.3,613.4
3525,"[2.203828696416164, 41.407602878271376]","[2.125631189999461, 41.33377651580805]",10.486604351592302,13497.6,1100.0,12655.9,9112.1,14144.7,2892.8
3526,"[2.1521676814698214, 41.35278722185072]","[2.1563250963146454, 41.38043308881261]",3.093596211847393,5655.1,697.4,4173.9,3005.2,4355.5,961.3
3527,"[2.154615706237252, 41.394719368469]","[2.206249282571327, 41.40313113155532]",4.407152057720254,6349.4,693.5,5092.6,3666.6,5172.1,1061.5
3528,"[2.1868053197511603, 41.39954524564292]","[2.151772273991554, 41.39598168274086]",2.9488996908924117,3475.5,442.7,3447.0,2481.8,3608.2,727.2
3529,"[2.1956558932966934, 41.44812349627246]","[2.1920170849122216, 41.42018502007356]",3.1213920149595946,6647.7,638.0,3729.8,2685.4,3774.4,823.5
3530,"[2.1766210137047906, 41.42293712763946]","[2.110798770201868, 41.37726684163741]",7.478681826730572,9487.6,1200.6,8344.2,6007.7,9668.3,1945.4
3531,"[2.166915548727353, 41.40792647672637]","[2.158843286094404, 41.41325603980792]",0.8968713544398105,1955.7,347.4,1055.6,760.0,1106.7,277.8
3532,"[2.141248283690075, 41.35689162248934]","[2.1508698501308623, 41.41776788091404]",6.8165553146764175,9219.8,1080.6,8177.0,5887.3,9441.1,1965.7
3533,"[2.181438123375083, 41.45960419294912]","[2.1589140934337685, 41.33112297749819]",14.409473257858611,,,,,,
3534,"[2.1738393145317425, 41.43703193810083]","[2.200873022369983, 41.4139409551638]",3.4165619921351675,7347.9,751.6,4063.3,2925.5,4327.7,906.4
3535,"[2.105350506702339, 41.39548878577796]","[2.1490631089324816, 41.35445039617424]",5.8418263192377395,7566.3,1084.3,6621.9,4767.7,7790.3,1666.1
3536,"[2.1370938430124977, 41.39016643032431]","[2.1913199602063687, 41.41944264064757]",5.572360427145406,6514.2,779.0,6107.0,4397.0,6223.3,1266.0
3537,"[2.1798348514242902, 41.44391372921276]","[2.179710921527559, 41.41771486548564]",2.913199051865451,4311.4,642.4,3412.3,2456.8,3741.7,797.2
3538,"[2.1619239812191906, 41.384420010023454]","[2.104894767353402, 41.38457530337188]",4.757889500827164,8208.1,912.4,5649.8,4067.8,5684.6,1232.4
3539,"[2.1178409393870603, 41.42613819893442]","[2.165074325568309, 41.40858647558717]",4.3956429453540995,10889.4,1235.7,6516.1,4691.5,7569.2,1757.2
3540,"[2.146834213694396, 41.434804838599625]","[2.1847499973836437, 41.442061221369535]",3.2619966501205946,4469.3,536.4,3741.6,2693.9,4643.0,993.6
3541,"[2.139276594158311, 41.42973799397213]","[2.2188421223854013, 41.4135430176726]",6.874295830478617,11777.2,1183.4,8026.2,5778.8,9052.6,1819.8
3542,"[2.1736149678239816, 41.389772616302594]","[2.1686796725787865, 41.4406909519676]",5.676798238118422,8281.8,921.3,6824.0,4913.2,7832.4,1568.4
3543,"[2.1531247362362875, 41.346413708180535]","[2.169291665039088, 41.41400307955232]",7.635680863095598,,,9523.4,6856.6,10187.7,2090.2
3544,"[2.195255735116442, 41.38839233267793]","[2.1805099514385358, 41.40473271285435]",2.19413864077523,2883.2,402.3,2435.0,1753.1,2846.4,587.8
3545,"[2.138644157925613, 41.34875226155391]","[2.184260243686416, 41.44438355752457]",11.293967237806964,15909.5,1592.2,13179.0,9488.6,13695.2,2793.9
3546,"[2.1914405487884405, 41.382185221655135]","[2.169263253321154, 41.43802144102416]",6.47831888356451,9611.6,1164.3,7550.7,5436.4,8768.0,1781.0
3547,"[2.134695034585646, 41.387514086201776]","[2.1658901509924307, 41.4424977310922]",6.644302957278405,8467.4,982.2,7922.5,5704.1,8450.6,1734.2
3548,"[2.1501637565610947, 41.41080522222871]","[2.2247094922512005, 41.40881103993699]",6.220766051908372,8204.5,928.9,8038.2,5787.4,8237.2,2038.5
3549,"[2.162493901585877, 41.36668526177813]","[2.1799377942350824, 41.43117314688391]",7.316851253815687,11018.2,1336.3,9053.7,6518.5,11385.8,2425.1
3550,"[2.171038548816619, 41.373444009042856]","[2.179624206779339, 41.41903353740263]",5.119661281975533,7467.6,894.7,6202.5,4465.7,6684.6,1353.5
3551,"[2.191761240645157, 41.42563624993024]","[2.15730738243762, 41.44346572243915]",3.4900039155644222,5760.1,743.1,4498.1,3238.6,4940.1,1042.9
3552,"[2.170318807668537, 41.41019806644932]","[2.1822705177049038, 41.36454087313556]",5.173831618396746,7602.2,829.3,6482.5,4667.3,6985.6,1462.9
3553,"[2.078185992390044, 41.40545425368659]","[2.1795420092707447, 41.40991031929956]",8.46746784987187,12865.1,1519.1,11156.0,8032.2,12476.5,2572.0
3554,"[2.1371444555243806, 41.35873382674746]","[2.161708764632696, 41.37313488393076]",2.6012539871816305,3744.5,541.0,3298.2,2374.7,3776.1,784.1
3555,"[2.1319476646779707, 41.36849655803224]","[2.1916597055593217, 41.42428123859582]",7.955184097023786,10629.8,1115.0,8593.4,6187.1,8806.6,1809.2
3556,"[2.157915798824088, 41.436947245144616]","[2.114786991886649, 41.38035447397375]",7.248233933337178,9288.9,964.7,8625.1,6209.9,10063.2,2040.3
3557,"[2.177311693566733, 41.43185136628417]","[2.1489064481012203, 41.434639194658814]",2.388231768261266,4515.0,516.5,2751.9,1981.3,3330.3,689.9
3558,"[2.1850277333006147, 41.4119385728506]","[2.137647800187449, 41.3727553937568]",5.882543194129807,6834.3,845.9,6296.0,4533.0,6810.5,1391.3
3559,"[2.169409936056069, 41.3960345420789]","[2.1623926138051943, 41.42305976085622]",3.0615208378421612,5125.8,698.0,4027.5,2899.7,5215.0,1060.9
3560,"[2.140854454817639, 41.36030845849053]","[2.1615743462986043, 41.43476205931753]",8.457335456016809,11974.5,1364.4,10003.9,7202.6,11801.7,2449.7
3561,"[2.2041009699081093, 41.39568429815097]","[2.1508081731798, 41.32972639283563]",8.577389914095036,,,,,,
